GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C02_001E,S1901_C02_001M,S1901_C03_001E,S1901_C03_001M,S1901_C04_001E,S1901_C04_001M,S1901_C01_002E,S1901_C01_002M,S1901_C02_002E,S1901_C02_002M,S1901_C03_002E,S1901_C03_002M,S1901_C04_002E,S1901_C04_002M,S1901_C01_003E,S1901_C01_003M,S1901_C02_003E,S1901_C02_003M,S1901_C03_003E,S1901_C03_003M,S1901_C04_003E,S1901_C04_003M,S1901_C01_004E,S1901_C01_004M,S1901_C02_004E,S1901_C02_004M,S1901_C03_004E,S1901_C03_004M,S1901_C04_004E,S1901_C04_004M,S1901_C01_005E,S1901_C01_005M,S1901_C02_005E,S1901_C02_005M,S1901_C03_005E,S1901_C03_005M,S1901_C04_005E,S1901_C04_005M,S1901_C01_006E,S1901_C01_006M,S1901_C02_006E,S1901_C02_006M,S1901_C03_006E,S1901_C03_006M,S1901_C04_006E,S1901_C04_006M,S1901_C01_007E,S1901_C01_007M,S1901_C02_007E,S1901_C02_007M,S1901_C03_007E,S1901_C03_007M,S1901_C04_007E,S1901_C04_007M,S1901_C01_008E,S1901_C01_008M,S1901_C02_008E,S1901_C02_008M,S1901_C03_008E,S1901_C03_008M,S1901_C04_008E,S1901_C04_008M,S1901_C01_009E,S1901_C01_009M,S1901_C02_009E,S1901_C02_009M,S1901_C03_009E,S1901_C03_009M,S1901_C04_009E,S1901_C04_009M,S1901_C01_010E,S1901_C01_010M,S1901_C02_010E,S1901_C02_010M,S1901_C03_010E,S1901_C03_010M,S1901_C04_010E,S1901_C04_010M,S1901_C01_011E,S1901_C01_011M,S1901_C02_011E,S1901_C02_011M,S1901_C03_011E,S1901_C03_011M,S1901_C04_011E,S1901_C04_011M,S1901_C01_012E,S1901_C01_012M,S1901_C02_012E,S1901_C02_012M,S1901_C03_012E,S1901_C03_012M,S1901_C04_012E,S1901_C04_012M,S1901_C01_013E,S1901_C01_013M,S1901_C02_013E,S1901_C02_013M,S1901_C03_013E,S1901_C03_013M,S1901_C04_013E,S1901_C04_013M,S1901_C01_014E,S1901_C01_014M,S1901_C02_014E,S1901_C02_014M,S1901_C03_014E,S1901_C03_014M,S1901_C04_014E,S1901_C04_014M,S1901_C01_015E,S1901_C01_015M,S1901_C02_015E,S1901_C02_015M,S1901_C03_015E,S1901_C03_015M,S1901_C04_015E,S1901_C04_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_016E,S1901_C02_016M,S1901_C03_016E,S1901_C03_016M,S1901_C04_016E,S1901_C04_016M
310M400US29820,"Las Vegas-Henderson-Paradise, NV Metro Area",808605,5626,507341,7032,338811,6707,301264,7394,7.1,0.5,3.8,0.4,1.7,0.3,13.7,1,3.8,0.4,2.2,0.3,1.1,0.3,6.8,0.8,9,0.5,7.1,0.5,4.4,0.5,13.3,0.9,9.7,0.6,8.6,0.8,6.5,0.7,12.2,0.9,14.4,0.7,13.4,0.8,11.9,0.9,16.4,1.2,17.9,0.7,18.6,0.8,18.1,1.1,16.2,1.2,12.9,0.6,15.3,0.8,17.5,1,8.6,0.9,13.9,0.6,16.5,0.8,20.5,1,7.7,0.9,5.9,0.4,7.5,0.6,9.7,0.7,2.4,0.5,5.4,0.4,6.8,0.6,8.6,0.8,2.7,0.5,57076,1052,69298,1766,82414,2000,37885,1502,80329,1744,92495,2433,107201,3366,55192,2352,38.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X)
310M400US34620,"Muncie, IN Metro Area",45311,1941,26313,1704,19433,1676,18998,1975,9.8,2.2,4.8,1.7,1.6,1.7,17.7,4.5,5.2,1.7,3.2,1.7,2.4,1.9,8.2,3.1,15.3,2.5,9.7,3,4.8,2.1,23.9,5.2,13.1,2.5,11.2,3.2,9.8,4,15.4,4.6,13.2,2.4,12,2.7,10.4,3,15,4.4,17.6,2.6,21.5,3.6,25.5,4.6,11.3,3.5,13.3,2.5,19.4,3.8,22.6,4.5,4,2.1,7.9,1.5,11.9,2.6,14.8,3.5,2.4,1.7,1.3,0.8,2.2,1.4,2.5,1.8,0.5,0.8,3.3,1.5,4.1,2.3,5.6,3.1,1.5,1.5,41662,3947,57486,5973,69241,7937,25340,5861,55830,3448,69438,5407,N,N,35511,4265,31.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X)
310M400US35660,"Niles-Benton Harbor, MI Metro Area",64783,1365,42226,1761,29858,1701,22557,1764,6.6,1.5,5.1,1.7,2.4,1.3,11.1,3.1,5.7,1.4,2.4,1.2,1.2,0.8,11.7,3.7,12,2,9,2.3,4.8,1.5,18,4.1,10.1,1.8,7.9,1.8,4.3,1.2,14.4,3.4,14.5,2.4,13.5,2.7,13.5,3.2,16.7,4.1,18,2.3,20.2,2.5,20.8,3.1,13.2,3.7,11.9,1.6,15.1,2.2,17.6,2.8,6.1,2,11.9,1.7,15.2,2.7,20.4,3.5,3.8,1.4,4.8,1,6.6,1.3,8.7,1.8,1.6,1.9,4.6,1,5.1,1.3,6.1,1.6,3.3,1.7,51262,3548,65900,4983,78173,6112,30778,3978,73729,4704,84880,6199,97215,5723,49553,7253,34.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X)
310M400US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",271980,2680,194306,4771,149021,4744,77674,3606,3.6,0.5,2.4,0.6,1.2,0.5,7.9,1.6,2.8,0.5,1.5,0.5,0.8,0.4,6.4,1.5,6,0.8,4.1,0.8,2.2,0.7,12,2.1,6.2,0.8,6,0.9,4.5,0.7,9.2,1.7,10.8,0.9,9.8,1.1,8.1,1,14.1,2.1,14.1,1.1,13.4,1.2,12.1,1.3,15,2.2,14.4,1.3,15.4,1.4,15.8,1.7,11.3,2,19,1.4,20.6,1.6,22.6,1.9,13.4,2.1,10.6,0.8,12.2,1.1,14.5,1.4,5.2,1.2,12.4,0.8,14.7,1.1,18.1,1.4,5.4,1.1,84566,2398,94483,2465,109002,5090,50398,2914,110437,2811,122234,3376,137100,4336,72921,4150,38.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.9,(X)
310M400US40660,"Rome, GA Metro Area",34672,1416,24361,1736,N,N,10311,1350,9.3,3,7.3,3.3,N,N,23,7.6,6.8,2.4,4.5,2.5,N,N,14.1,5.5,9.9,2.9,6.7,2.6,N,N,18.7,6.6,22,3.8,20.1,4.6,N,N,15.9,5.9,9.9,2,10.2,2.6,N,N,8.7,3.8,17.3,2.9,19.1,3.5,N,N,13,4.8,7.8,1.7,9.7,2.4,N,N,2.1,2.2,9.7,2.3,13.6,3.3,N,N,3.6,2.6,4.1,1.5,4.4,1.5,N,N,0.5,0.9,3.3,1.3,4.4,1.8,N,N,0.3,0.6,38462,7386,51147,7224,69254,4752,18723,4268,61873,5710,72132,7718,N,N,30764,4613,29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.3,(X)
310M400US41860,"San Francisco-Oakland-Hayward, CA Metro Area",1698978,9549,1095176,11075,847495,10767,603802,8904,4,0.2,2.3,0.2,1.1,0.2,7.7,0.6,3.2,0.3,1.3,0.2,0.7,0.1,6.8,0.6,5.1,0.3,3.5,0.3,2.2,0.3,8.5,0.7,4.7,0.3,3.9,0.3,2.8,0.3,6.7,0.5,7.1,0.3,6.5,0.4,4.9,0.4,8.9,0.7,11.8,0.4,11,0.4,9.3,0.5,13.8,0.7,10.6,0.4,10.7,0.5,9.9,0.5,10.2,0.7,17.3,0.5,18.5,0.5,18.9,0.7,14.9,0.7,12.1,0.4,13.2,0.5,14.8,0.5,9.2,0.7,24.2,0.5,29.3,0.6,35.4,0.8,13.3,0.7,107898,1779,127844,1795,150423,1835,70385,1839,150830,1592,172725,2124,196283,2605,104290,2572,33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.9,(X)
310M400US43060,"Shawnee, OK Micro Area",26714,648,18842,921,13379,922,7872,777,8.3,2.1,6.5,2.2,1.8,1.1,14.8,5.2,7.5,1.8,5,1.8,3.8,1.9,13.1,4.7,9.5,1.8,5.2,1.9,3.3,1.7,18.6,4.8,11.9,2.3,9.1,2.2,8.1,2.8,20.7,5.4,14.3,2.2,13.9,2.7,12.7,3.2,14.8,4.2,20,2.5,25.5,3,25.1,3.8,10.3,3.7,12.7,2.4,14,2.6,17.8,3.6,4.5,2.5,11,1.9,14,2.6,18.4,3.4,2.8,1.9,2.9,1.2,4,1.6,5.1,2.3,0.4,0.6,2,0.9,2.8,1.3,3.9,1.9,0,1.4,48776,2752,58807,3965,69537,6732,27568,3594,60846,4048,71398,5917,N,N,32370,3166,43.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),44.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),40,(X)
310M400US10740,"Albuquerque, NM Metro Area",358493,4094,218407,5737,151101,4789,140086,5574,8.4,0.9,5.2,0.8,2.2,0.6,14.6,1.7,5.4,0.7,3.2,0.7,1.7,0.5,9.1,1.4,10.3,0.9,7,1,4.5,0.9,15.7,1.6,10.6,0.8,9,0.9,6.1,1,13.9,1.7,14.2,1,13.1,1.2,12.2,1.3,15.8,1.5,18.1,1,19.9,1.4,19.8,1.7,15,1.6,11.3,0.9,13.6,1.2,15.6,1.5,6.8,1,12.7,0.9,16.2,1.2,20.6,1.6,5.9,1,4.6,0.5,6.3,0.7,8.4,0.9,1.6,0.5,4.6,0.4,6.4,0.8,8.9,1.1,1.6,0.4,51134,1263,64583,2069,78972,2665,32017,1563,71429,2017,85921,3309,102911,4667,46005,1880,29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.1,(X)
310M400US12020,"Athens-Clarke County, GA Metro Area",79945,2038,49442,2195,36342,2231,30503,2345,9.5,1.6,3.7,1.6,1.2,0.8,19.2,3.8,4,1.1,2.5,1.3,1.4,1,6.6,2.4,11.1,1.8,8.1,2.2,3.7,1.7,17,3.1,10.9,2.1,10.9,2.8,7.8,2.5,12.9,3.1,13.2,2,10.2,2.4,8,2.7,17.5,3.6,16.2,2.5,17.1,3.3,20.3,4.1,12.2,3.2,11.9,1.9,14.2,2.5,17,3,7.9,2.2,13.5,2.1,19.1,3,23.2,3.7,4.7,1.8,4.4,1.2,6.4,2.1,7.3,2.5,0.9,0.7,5.3,1.2,7.8,2,10.3,2.7,1.1,0.8,51503,3199,69974,5535,86049,7882,31169,3011,73112,4214,91476,6754,N,N,41190,4594,36.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.6,(X)
310M400US13220,"Beckley, WV Metro Area",48632,1790,30996,1846,N,N,17636,1796,10.8,2.5,6.8,2.6,N,N,21,5,8,1.8,4.9,1.9,N,N,13.2,3.9,15.6,2.9,10.1,3.4,N,N,25,6.1,11.3,2.4,10.7,3.2,N,N,14.3,4.8,13.3,2.8,15.9,4,N,N,9.7,3.6,17.3,3.4,20.1,4,N,N,7.8,3.6,8,2.1,11.2,3.1,N,N,2.2,1.8,11.5,2.5,15.5,3.5,N,N,4,2.2,2.4,1.1,3.3,1.5,N,N,0.8,0.9,1.8,0.9,1.8,1,N,N,2,1.6,38917,4710,52557,4967,63834,8763,21240,2608,55749,4638,65558,6247,N,N,35961,6320,37,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X)
310M400US15180,"Brownsville-Harlingen, TX Metro Area",124812,2810,99070,3250,63732,3328,25742,2617,11.5,1.6,8.6,1.5,4.5,1.4,24,5.1,8.2,1.4,6.4,1.4,3.6,1.3,15.1,4,15.3,2,14.8,2.2,12.8,2.2,19.3,4.3,11.8,1.7,12.7,1.7,10.8,2.3,9,3.3,12.5,1.6,12.7,1.8,13.5,2.2,11.2,3,18.1,1.8,18.9,2.2,21.8,2.9,13.9,3.8,9.6,1.4,10.9,1.7,13.8,2.3,3.6,2.1,7.8,1.4,8.8,1.7,10.5,2,3.2,1.7,3.2,1,3.8,1.2,5.4,1.9,0.4,0.4,2,0.5,2.5,0.6,3.2,0.9,0.3,0.3,38378,2327,43892,3683,54032,2831,20961,3050,53325,2519,58143,3063,69065,3952,31273,3181,38.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X)
310M400US17220,"Clarksburg, WV Micro Area",35992,1686,21894,1742,N,N,14098,1709,9.1,2.7,5.2,2.4,N,N,15.1,4.7,5.2,1.5,2.7,1.4,N,N,9.6,3.3,13.9,2.4,9.2,2.5,N,N,23.3,5.2,10.6,2.6,7.7,2.3,N,N,14.6,4.5,14.7,2.6,14.1,3.5,N,N,14.9,4.5,17.3,3,18.3,3.7,N,N,15.6,5.3,10.6,2.3,14,3.3,N,N,4.4,3,13,2.7,19.7,4.2,N,N,2.1,1.6,3.1,1.2,5.1,2,N,N,0,1.2,2.6,1.2,4,2,N,N,0.3,0.5,45315,3930,63556,6141,76766,4849,26661,5067,61894,4880,79002,6704,N,N,33963,2974,22.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.5,(X)
310M400US18300,"Coos Bay, OR Micro Area",27889,1118,16279,1602,N,N,11610,1606,3.7,1.7,3.2,2.3,N,N,6.8,3.4,6.5,2.8,3.3,2.4,N,N,13.1,6.1,10.4,3.1,4.1,2.3,N,N,19.7,6.6,13.6,3.5,10,4,N,N,19,6.5,15.3,3.2,16.5,4.5,N,N,13.6,5.1,24.5,4.5,28,5.6,N,N,16.7,6.9,9.2,2.9,11.9,3.8,N,N,3.9,3.4,10,3.5,12.4,4,N,N,6,6.4,3.9,2,6.2,3.2,N,N,0.4,0.7,2.9,1.7,4.4,2.7,N,N,0.8,1.3,50323,4059,63115,10487,69473,3885,31601,3810,66524,7713,77842,7883,N,N,45840,15814,36.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.2,(X)
310M400US19740,"Denver-Aurora-Lakewood, CO Metro Area",1131410,4407,701322,7363,543578,7895,430088,7580,4.1,0.3,2.2,0.3,0.9,0.2,7.8,0.7,2.6,0.3,1.1,0.2,0.6,0.2,5.2,0.6,6,0.3,3.5,0.4,2,0.3,10.8,0.7,6.8,0.4,5.2,0.5,3.7,0.4,9.8,0.8,10.9,0.5,8.9,0.6,6.9,0.6,14.7,0.9,16.9,0.6,14.7,0.6,13.3,0.8,20.7,1.1,13.2,0.5,14.2,0.7,14.3,0.8,11.1,0.7,19.2,0.6,23,0.7,25.4,0.9,12.1,0.9,9.6,0.5,12.4,0.6,15,0.7,4.2,0.5,10.7,0.5,14.7,0.7,18,0.8,3.5,0.5,79478,1489,100256,1161,113049,2164,51157,923,105796,1757,126336,2357,142296,2943,68413,2264,31,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X)
310M400US20260,"Duluth, MN-WI Metro Area",117226,2428,68749,2018,53395,1936,48477,2198,5.5,0.9,2.8,0.8,0.9,0.4,10.4,1.8,5.4,0.6,1.6,0.5,1.3,0.6,11,1.5,10.5,1.2,6.2,1.4,3.1,1.2,17.5,2,10.8,1,7,1.4,5,1.4,16.7,2,14.7,1.3,13.1,1.4,12.1,1.7,16.4,2.2,18.4,1.3,20.8,1.7,21.3,2,14.7,2.1,12.6,1,16.8,1.6,18.5,1.9,6.4,1.1,14.6,1.1,20.3,1.7,24.2,2,5.2,1.1,4.3,0.7,6.5,1,7.3,1.2,1.2,0.8,3.2,0.6,5,0.9,6.2,1.1,0.5,0.3,53767,2739,73010,2794,81489,2302,31376,1616,69280,1836,87303,2666,97716,3009,41300,1871,33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30,(X)
310M400US22660,"Fort Collins, CO Metro Area",139382,2415,85701,2618,70714,2862,53681,2862,4.7,1.1,3,1.2,2.2,1,7.8,2.1,2.9,0.8,1.4,0.7,0.8,0.6,5.2,1.7,7.4,1.3,2.9,0.8,1.8,0.7,14.7,3,6.8,1.1,5.5,1.3,4,1.1,9.6,2.2,11.4,1.4,9,1.7,7.9,1.7,16.4,3,19.6,1.7,17.5,2.1,17.4,2.3,21.9,3.4,13.2,1.6,16,2.3,16,2.6,8.8,1.9,18.8,1.9,23.8,2.6,26.2,3,10.8,3.2,8.1,1.3,11.2,1.8,12.2,2.1,2.6,1.1,7.2,1.1,9.7,1.5,11.5,1.8,2.2,1,71091,2818,91755,3677,99508,4928,46504,3069,92688,3441,111179,4508,N,N,59869,4290,30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.4,(X)
310M400US27740,"Johnson City, TN Metro Area",85430,2378,54370,2486,41584,2783,31060,2417,9,1.7,4.8,1.4,1.9,1.1,17.2,3.8,5.9,1.5,2.4,1.2,1.4,1.1,12.5,3.6,12.6,1.9,8.8,2.2,6.2,2,22,3.8,11.3,1.8,9.6,2.2,8.5,2.4,15,3.3,14.5,1.9,14.2,2.4,13.3,2.9,14.3,3.1,18.7,2.2,22.3,2.8,22.9,3.4,10,3.3,12.4,2,17,3,19.5,3.9,4.9,1.9,8.8,1.2,11.6,1.8,14,2.2,2.2,1,2.8,0.9,3.8,1.4,5,1.8,1.1,1,3.9,1,5.6,1.5,7.3,2,0.9,0.6,45839,3974,61140,4024,70907,4713,24212,2315,64339,3960,79229,5557,N,N,35530,3450,32.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.2,(X)
310M400US33140,"Michigan City-La Porte, IN Metro Area",43122,1279,27658,1379,19811,1453,15464,1496,5.2,1.6,4.3,2.2,1,0.9,8.2,3.1,7.1,2.1,2.9,1.7,0.8,0.8,15.3,4.7,12,2.5,6.2,1.9,2.4,1.5,22,5.9,9.1,2.4,7.3,2.1,5.5,1.9,13.7,5.4,14.6,2.4,14.8,2.9,13.3,3.3,16.6,4.9,19.6,2.3,21.4,3.4,22.9,4.5,13.8,3.4,14.4,2.6,18.6,3.5,21.5,4.4,6,2.2,10.5,2,14.5,2.9,18.9,3.6,2.4,1.6,4.6,1.5,5.8,2.1,8.2,3,1.3,1,2.9,1.1,4.1,1.5,5.6,2,0.7,0.7,51584,2691,66448,6822,78785,4906,27592,5830,68665,5472,83007,7707,N,N,38918,3728,39.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),41.8,(X)
310M400US39060,"Pottsville, PA Micro Area",58458,1601,36189,1593,25450,1532,22269,1743,7.2,1.5,5.4,1.8,1.3,1,12.2,3,6.5,1.6,2,1,0.9,0.5,12.9,3.5,13.1,2,7.8,2.1,6.3,2.1,22.8,4,10.8,1.8,9.8,2.1,8.3,2.3,13.2,3.2,13.6,2,13.4,2.4,11.9,2.2,13.8,3.3,18.6,2.4,20.3,2.9,20.1,3.1,15.9,3.6,12.4,1.8,17,2.5,19.3,3,3.9,1.7,11.3,1.8,15.4,2.7,19.5,3.6,4,1.8,3.8,1.1,5.3,1.6,7.4,2.2,0.1,0.1,2.6,0.8,3.5,1.1,4.8,1.5,1.2,0.9,48458,3353,65412,4740,76403,4238,26446,2740,63833,3413,76389,4189,N,N,39966,5000,37.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),39.8,(X)
310M400US41700,"San Antonio-New Braunfels, TX Metro Area",823888,5319,545382,7466,389005,8141,278506,7304,7.6,0.5,4,0.5,2.1,0.4,15.5,1,4.5,0.4,2.6,0.4,1.3,0.3,8.5,0.8,9,0.5,7.2,0.6,5,0.6,13.6,1.1,9.2,0.5,8.4,0.7,5.8,0.6,11.7,1,13.5,0.7,12.2,0.8,11,0.9,16.4,1.2,18.2,0.8,18.4,0.9,18.1,1.1,17.3,1.3,12.9,0.6,15,0.7,16.7,0.9,7.7,0.8,14.2,0.6,17.6,0.8,20.8,1,6.3,0.8,5.3,0.4,7,0.6,9,0.7,1.5,0.4,5.5,0.3,7.6,0.4,10.2,0.6,1.4,0.3,57379,1106,71333,1287,83411,1982,35439,1184,78843,1297,92754,1709,108256,2242,48218,2197,31.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.9,(X)
310M400US41900,"San Germán, PR Metro Area",40432,2113,25939,2083,N,N,14493,1888,31.6,2.9,23.9,3.6,N,N,46.1,6.5,12.3,2.4,10.4,2.6,N,N,16.1,4.6,22.1,2.8,21,3.6,N,N,24.2,5,11.4,1.8,14.4,2.4,N,N,6.2,3.1,8.9,1.8,12.4,2.8,N,N,3.4,2,8.2,2,10.5,2.7,N,N,3.1,2.5,3,1.3,3.6,1.8,N,N,0.8,1,1.3,0.9,2,1.3,N,N,0,1.5,1.1,0.9,1.7,1.4,N,N,0,1.5,0.2,0.3,0.3,0.4,N,N,0,1.5,16737,969,21817,2006,26020,2231,10916,1423,25528,2142,30939,3076,N,N,14426,1966,24.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.3,(X)
310M400US43100,"Sheboygan, WI Metro Area",46308,1297,29351,1699,N,N,16957,1581,3.3,1.4,1.6,1,N,N,6.6,3.2,4.6,1.5,1.8,1,N,N,9.4,3.6,9.1,2,2.9,1.3,N,N,20.4,4.8,8.9,1.8,6.1,2,N,N,13.7,3.4,13.9,2,12.4,2.7,N,N,16.4,3.3,21.3,2.4,24.4,3.4,N,N,17,4,14.1,2,17.3,3,N,N,7.7,2.4,16.9,2.5,22.4,3.4,N,N,6.8,2.8,4.3,1.1,5.6,1.6,N,N,1.7,1,3.6,0.9,5.5,1.4,N,N,0.2,0.4,60896,3331,76168,5279,84747,3686,34806,4956,74928,3369,91519,4527,N,N,44787,3456,30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X)
310M400US43140,"Shelby, NC Micro Area",34574,1537,23916,1674,N,N,10658,1457,11,3,6.3,2.9,N,N,23.1,6.9,7.4,2.3,6.2,2.9,N,N,10.4,4.1,11.8,2.6,9.5,3.1,N,N,17.2,4.7,10.7,2.5,10.9,3,N,N,10.5,4.5,16.3,3.7,15.1,4.9,N,N,18.4,5.3,16.1,3,18.7,4.3,N,N,8.9,4.4,12.9,3.4,16.5,4.6,N,N,4.8,3.7,10.5,2.6,12,2.9,N,N,6.5,3.9,1.8,1.2,2.7,1.8,N,N,0,1.7,1.5,0.8,2.2,1.2,N,N,0.1,0.2,40690,3708,52444,9931,67237,6993,24649,6769,54716,4189,63003,5776,N,N,34410,4789,45.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),47.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),40.3,(X)
310M400US44300,"State College, PA Metro Area",58514,1797,32350,1637,N,N,26164,1764,11.5,2.4,2.2,1.3,N,N,23.1,5.1,3.5,1.3,0.4,0.4,N,N,7.3,2.8,8.6,1.6,4.2,1.9,N,N,14.1,2.9,7.7,1.8,5.4,1.7,N,N,11.9,3.6,14.5,2.5,13.2,3.2,N,N,16.2,4.2,15.9,2.4,18,3.2,N,N,14,3.7,11.1,1.9,15.3,3.1,N,N,6,2.2,15.9,2.3,22.2,3.1,N,N,6,2.6,6.4,1.4,11,2.4,N,N,0.5,0.6,4.9,1.1,8,1.8,N,N,0.9,0.8,57333,5312,84102,4799,92574,7963,29567,5441,75355,4195,101537,4806,N,N,40575,5214,26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X)
310M400US46300,"Twin Falls, ID Metro Area",40130,1156,27938,1534,N,N,12192,1553,6.6,2.3,2,1.5,N,N,17.4,6.6,4.6,1.8,2.4,1.9,N,N,12.1,5.3,9.6,2.7,8.3,3.3,N,N,13.8,5.1,9.2,2.2,7.2,2.4,N,N,14.2,6.1,17.2,3.4,15.1,3.8,N,N,20.1,6.3,24,3.7,27.9,4.3,N,N,15.9,7.3,11.7,2.5,14.5,3.5,N,N,3,2.7,11.6,2.5,15,3.4,N,N,3.4,2.3,2.9,1.4,4.1,2,N,N,0.2,0.4,2.7,1.3,3.6,1.8,N,N,0,1.4,52292,4106,62354,3551,68660,3736,30200,5148,69373,9383,83107,12866,N,N,34121,3432,32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X)
310M400US47580,"Warner Robins, GA Metro Area",71511,2066,48647,3448,N,N,22864,3168,4.8,1.7,5.8,2.1,N,N,6.7,3.1,4.7,1.7,3.1,1.8,N,N,7.5,3.5,9.8,2.1,6.6,2.2,N,N,15.1,4.4,11.9,2.5,8,2.3,N,N,19.4,5.4,15.6,3.5,11.2,3.2,N,N,24.8,7.5,16,2.8,16.5,3.5,N,N,13.9,4.8,10,2.2,12.7,2.9,N,N,4.8,2.6,14.7,3.2,18.6,4,N,N,6.3,4.7,5.7,1.6,7.7,2.4,N,N,1.1,1.4,6.7,3,9.7,4.1,N,N,0.4,0.6,54024,6474,72958,6730,92639,7186,36228,4821,78380,7070,93824,8862,N,N,43700,5051,37.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X)
310M400US11260,"Anchorage, AK Metro Area",137483,2265,92314,3009,71917,2908,45169,2893,4.1,0.7,2.3,0.8,1,0.5,9.2,1.9,2.8,0.7,1.6,0.7,0.7,0.5,5.5,1.6,5.7,0.9,3.7,0.9,2.7,0.8,10.1,2,5.6,0.9,4.6,1.2,3.2,1.1,9.4,2.1,9.9,1.1,8.5,1.4,6.3,1.3,13.3,2.2,18.8,1.8,16.8,2.3,15,2.5,23.6,3.5,13.7,1.4,14.2,1.7,14,1.9,11.9,3,19.6,1.8,23.2,2.2,27.1,2.7,9.1,2,9.6,1.2,12.3,1.8,14.7,2.2,3.9,1.3,10.3,1.3,12.9,1.7,15.3,2.2,3.9,1.4,81037,4654,97481,4808,110718,5218,51519,2321,103029,3854,118769,4870,131014,6120,64727,4931,31.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X)
