GEO_ID,Total_Workers,Male_Workers,Female_Workers,Private_Auto,Public_Transport,Walks,Bike,Other,Works_Home,Median_Income,Mean_Income,Unemployment_Rate,City_Code,Population,City,State_Abbr,City_State,Total_Population over 25 years old,Less than 9th Grade,9th to 12th (no diploma),High School Diploma,Some College (no degree),Associate Degree,Bachelor Degree,Graduate/Proffesional Degree,High School Graduate or Higher,Bachelor Degree or Higher,White,Black/African American,American Indian & Alaska Native,Asian,Some other race,Hispanic/Latino,Median_value,State
310M400US25740,39088,19584,19504,88.4,1.3,3,1,0.8,5.5,65145,77534,3.6,"Helena, MT Micro Area",78791,Helena,MT,"Helena,MT",56224,847,2315,12435,12866,5862,12914,8985,53062,21899,74231,417,1612,471,261,2482,269300,Montana
310M400US24500,N,N,N,N,N,N,N,N,N,49948,67884,2.6,"Great Falls, MT Metro Area",81643,Great Falls,MT,"Great Falls,MT",56638,866,3556,17762,14661,6048,8854,4891,52216,13745,71351,1416,3319,675,1314,3747,193100,Montana
310M400US14580,63230,34647,28583,78.2,1,7.2,2.7,0.8,10,68266,87759,1.1,"Bozeman, MT Micro Area",111876,Bozeman,MT,"Bozeman,MT",71796,1065,1278,12816,16760,5035,21699,13143,69453,34842,105137,295,943,1970,577,4491,433600,Montana
310M400US28060,48820,26007,22813,86.8,0,3.5,0,0.6,9.1,53193,77935,2.7,"Kalispell, MT Micro Area",102106,Kalispell,MT,"Kalispell,MT",72557,1474,2340,22233,16459,7493,15265,7293,68743,22558,96362,411,2081,1369,362,2907,316700,Montana
310M400US33540,65980,33299,32681,82.9,1.4,6.9,3.2,1,4.5,56598,74932,2.8,"Missoula, MT Metro Area",118791,Missoula,MT,"Missoula,MT",81094,934,2561,16439,20332,8635,19263,12930,77599,32193,108625,826,1877,1838,442,3951,304100,Montana
310M400US24940,N,N,N,N,N,N,N,N,N,41959,62175,5.5,"Greenwood, SC Micro Area",95654,Greenwood,SC,"Greenwood,SC",65228,3200,7699,21972,10383,7751,9599,4624,54329,14223,61887,30898,0,467,896,4879,118700,South Carolina
310M400US44940,45279,22743,22536,94.2,0.1,2.3,0.4,1.1,2,45994,59762,7,"Sumter, SC Metro Area",106512,Sumter,SC,"Sumter,SC",70939,2878,7547,20687,17592,7956,9148,5131,60514,14279,48223,52663,0,1588,767,1768,144400,South Carolina
310M400US42860,29372,16358,13014,95.5,0.9,0.7,0,0.4,2.5,47132,64241,5.9,"Seneca, SC Micro Area",78374,Seneca,SC,"Seneca,SC",56382,3328,5256,15646,11348,6145,9062,5597,47798,14659,68956,5423,139,583,426,4503,192100,South Carolina
310M400US22500,84794,39952,44842,93.3,0.7,1.2,0.2,0.6,4.1,42612,64607,5.9,"Florence, SC Metro Area",204961,Florence,SC,"Florence,SC",137770,7240,14480,48940,23820,13212,18241,11837,116050,30078,109807,85922,726,2031,1890,5161,150500,South Carolina
310M400US34820,201318,103699,97619,89.7,0.4,1.5,0.1,1.8,6.5,51580,68108,5.2,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",480891,Myrtle Beach-Conway-North Myrtle Beach,SC,"Myrtle Beach-Conway-North Myrtle Beach,SC",363456,5853,27465,113417,76277,44547,62986,32911,330138,95897,399536,60470,4479,5644,4818,27580,209900,South Carolina
310M400US16700,390422,204923,185499,89,0.8,2.5,0.5,1.3,5.9,64283,89473,3.8,"Charleston-North Charleston, SC Metro Area",787643,Charleston-North Charleston,SC,"Charleston-North Charleston,SC",545604,11508,32991,139000,107093,55598,129199,70215,501105,199414,533511,200787,2182,14163,14041,44854,265700,South Carolina
310M400US43900,152696,79571,73125,94.3,0.2,1.1,0,0.6,3.7,51853,68472,6.4,"Spartanburg, SC Metro Area",341298,Spartanburg,SC,"Spartanburg,SC",231891,11070,19424,73880,47372,26437,34395,19313,201397,53708,247948,72242,620,6725,4527,22564,161400,South Carolina
310M400US17900,394848,202397,192451,89.4,0.8,4.1,0.1,1.7,3.9,53765,71377,6.3,"Columbia, SC Metro Area",833165,Columbia,SC,"Columbia,SC",552727,14655,36170,153844,123036,53423,104708,66891,501902,171599,494509,274865,1924,18342,16042,46413,167600,South Carolina
310M400US36700,34050,18470,15580,91.8,0.2,1.7,0.3,0.8,5.2,36536,47034,7.2,"Orangeburg, SC Micro Area",86934,Orangeburg,SC,"Orangeburg,SC",59343,1362,4891,20284,13134,9116,5901,4655,53090,10556,30177,52599,476,729,338,2054,151100,South Carolina
310M400US25940,93592,50527,43065,87.6,0.9,2.4,0.2,0.8,8,63723,90215,5,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",217686,Hilton Head Island-Bluffton-Beaufort,SC,"Hilton Head Island-Bluffton-Beaufort,SC",153838,3550,9012,38631,29221,11985,35847,25592,141276,61439,155337,44084,706,2291,10704,25241,298800,South Carolina
310M400US24860,427540,223563,203977,90.9,0.3,1.5,0.2,1.5,5.5,55790,74677,4.6,"Greenville-Anderson-Mauldin, SC Metro Area",906626,Greenville-Anderson-Mauldin,SC,"Greenville-Anderson-Mauldin,SC",613177,29651,53921,165059,115493,60074,118295,70684,529605,188979,689359,145056,6844,17493,22877,63553,185300,South Carolina
310M400US25540,609789,312798,296991,88.9,2.6,1.8,0.2,0.9,5.7,77258,104166,5.1,"Hartford-West Hartford-East Hartford, CT Metro Area",1206300,Hartford-West Hartford-East Hartford,CT,"Hartford-West Hartford-East Hartford,CT",842589,28992,42341,219913,139484,73872,186187,151800,771256,337987,907869,139766,2517,62805,52443,183827,254500,Connecticut
310M400US35300,424773,213698,211075,85.9,3.7,3.9,0.3,1.2,5,67845,94343,5.6,"New Haven-Milford, CT Metro Area",857620,New Haven-Milford,CT,"New Haven-Milford,CT",598947,24241,33481,189357,99387,42491,110431,99559,541225,209990,624693,120459,2541,35199,49092,159804,252500,Connecticut
310M400US45860,94521,49125,45396,90.5,1.1,2.2,0.1,0.8,5.4,76043,102726,4.1,"Torrington, CT Micro Area",181111,Torrington,CT,"Torrington,CT",134482,2365,6440,42312,26639,12144,25679,18903,125677,44582,166880,3296,284,2813,2874,12180,261400,Connecticut
310M400US35980,134685,72073,62612,88.5,1.4,2.8,0.1,1.1,6.1,67197,88552,5.6,"Norwich-New London, CT Metro Area",266784,Norwich-New London,CT,"Norwich-New London,CT",189510,4893,11095,58052,36670,16096,36319,26385,173522,62704,212183,17171,1346,11344,8074,29186,243400,Connecticut
310M400US14860,472888,251884,221004,80.5,9.5,2.6,0,1,6.3,91079,150366,6.1,"Bridgeport-Stamford-Norwalk, CT Metro Area",943823,Bridgeport-Stamford-Norwalk,CT,"Bridgeport-Stamford-Norwalk,CT",645814,34996,29086,133036,93435,42952,173054,139255,581732,312309,672515,108358,2417,52072,77390,190436,441200,Connecticut
310M400US25620,62380,31920,30460,92.9,0.3,1.9,0.1,2.9,2,45249,63976,8.3,"Hattiesburg, MS Metro Area",149119,Hattiesburg,MS,"Hattiesburg,MS",93567,5238,7826,22001,20184,8213,18967,11138,80503,30105,101054,43553,414,1452,324,4608,176100,Mississippi
310M400US27140,265433,131165,134268,94.9,0.2,0.9,0.1,0.8,3.1,55700,73824,6.2,"Jackson, MS Metro Area",583080,Jackson,MS,"Jackson,MS",387599,13237,27272,96041,86405,38423,76016,50205,347090,126221,277066,289986,1013,6356,3687,14006,170800,Mississippi
310M400US25060,168346,89717,78629,93.5,0.2,2.8,0.4,1.2,1.8,47444,65233,9.8,"Gulfport-Biloxi-Pascagoula, MS Metro Area",397261,Gulfport-Biloxi-Pascagoula,MS,"Gulfport-Biloxi-Pascagoula,MS",269122,8561,18253,76848,69083,33357,39427,23593,242308,63020,281260,85475,808,9046,7567,23364,159900,Mississippi
310M400US32940,39429,20310,19119,95.3,0,1.1,0.3,1.6,1.8,37816,54807,7.4,"Meridian, MS Micro Area",104181,Meridian,MS,"Meridian,MS",69557,3277,6458,20291,17718,10762,6949,4102,59822,11051,54465,47591,852,698,223,1673,130900,Mississippi
310M400US29860,N,N,N,N,N,N,N,N,N,44439,57374,2.7,"Laurel, MS Micro Area",81762,Laurel,MS,"Laurel,MS",56303,4223,4876,18637,9335,6727,7634,4871,47204,12505,N,N,N,N,N,3454,140500,Mississippi
310M400US46180,59356,32045,27311,96,0,0.2,0.2,0.9,2.7,49206,65302,6.2,"Tupelo, MS Micro Area",140552,Tupelo,MS,"Tupelo,MS",93208,5266,10573,25451,23376,8164,12834,7544,77369,20378,102688,30552,994,455,3629,4835,138400,Mississippi
310M400US29940,67779,34324,33455,84.9,3,6.2,0.8,0.4,4.7,54668,74530,4.5,"Lawrence, KS Metro Area",121436,Lawrence,KS,"Lawrence,KS",71392,630,1763,10665,13527,4690,19217,20900,68999,40117,98730,5261,4196,6983,1295,7739,213100,Kansas
310M400US31740,53476,29825,23651,84.3,0.2,6.8,1.3,0.6,6.7,49200,67546,5.9,"Manhattan, KS Metro Area",97980,Manhattan,KS,"Manhattan,KS",51924,671,2122,10623,11596,3601,13369,9942,49131,23311,84205,5031,230,3974,628,7501,217300,Kansas
310M400US45820,108343,54841,53502,92.7,0.8,1.5,0.1,0.7,4.1,54618,74287,4.2,"Topeka, KS Metro Area",232594,Topeka,KS,"Topeka,KS",158055,5140,8055,52062,37661,10441,29521,15175,144860,44696,197382,15384,3522,2808,4139,24173,144000,Kansas
310M400US26740,29621,15948,13673,89.7,0.6,1.3,1.4,2.2,4.8,48837,62685,4.6,"Hutchinson, KS Micro Area",62342,Hutchinson,KS,"Hutchinson,KS",43710,745,3550,11644,12434,4354,7080,3903,39415,10983,56783,1885,680,342,971,6035,106200,Kansas
310M400US48620,308022,163610,144412,92.3,0.4,1.7,0.4,1.5,3.8,56909,74336,4.2,"Wichita, KS Metro Area",645031,Wichita,KS,"Wichita,KS",422321,17591,23092,110689,99059,40174,82681,49035,381638,131716,515095,50698,7647,20840,23181,83288,154000,Kansas
310M400US37020,31690,16262,15428,94.4,0.4,0.9,0.5,0.3,3.5,54456,70227,4.1,"Owosso, MI Micro Area",68192,Owosso,MI,"Owosso,MI",48006,977,3623,15549,13854,5187,5494,3322,43406,8816,65441,644,60,119,500,2013,129800,Michigan
310M400US13020,46974,25260,21714,92.2,0.3,1.9,1.7,0.3,3.7,50606,66454,4.9,"Bay City, MI Metro Area",103923,Bay City,MI,"Bay City,MI",74575,1879,6209,26396,16336,9282,9179,5294,66487,14473,98807,1851,353,473,119,5636,116000,Michigan
310M400US24340,540223,284073,256150,91.1,1.4,2.2,0.4,0.7,4.2,63344,83871,4.2,"Grand Rapids-Wyoming, MI Metro Area",1069405,Grand Rapids-Wyoming,MI,"Grand Rapids-Wyoming,MI",703174,18414,35246,192612,153017,67261,157353,79271,649514,236624,896381,70295,4078,29387,30208,103298,197100,Michigan
310M400US26090,54774,30129,24645,93.6,0.6,0.6,0.2,1.1,4,61353,73331,3.6,"Holland, MI Micro Area",117327,Holland,MI,"Holland,MI",80051,2280,5627,28001,17747,7749,11268,7379,72144,18647,108456,2355,404,993,3334,8712,176100,Michigan
310M400US28020,165510,86162,79348,89.9,1.6,2.9,0.7,0.6,4.4,56016,75433,5.8,"Kalamazoo-Portage, MI Metro Area",340318,Kalamazoo-Portage,MI,"Kalamazoo-Portage,MI",218280,6114,11373,54604,48647,22141,46159,29242,200793,75401,277656,30718,1144,6602,5427,22177,167000,Michigan
310M400US33220,36894,18797,18097,93.8,0.5,1.4,0.2,0.6,3.5,56091,81508,5.5,"Midland, MI Metro Area",83209,Midland,MI,"Midland,MI",58369,1105,2495,17351,11486,7232,10329,8371,54769,18700,77869,1229,250,2101,430,2320,151500,Michigan
310M400US33780,69463,37890,31573,95,0.2,1.1,0,0.9,2.8,61916,77934,4.6,"Monroe, MI Metro Area",150439,Monroe,MI,"Monroe,MI",106362,1114,6367,35472,27532,11848,15819,8210,98881,24029,141477,3117,85,645,1065,5503,174500,Michigan
310M400US34380,33267,16542,16725,85.9,1.4,7,0.6,1.4,3.8,46198,64189,6.9,"Mount Pleasant, MI Micro Area",70562,Mount Pleasant,MI,"Mount Pleasant,MI",39330,951,2474,13361,8243,3089,6066,5146,35905,11212,61141,1787,3172,1333,1332,2813,146000,Michigan
310M400US32100,30292,15460,14832,86.6,0.3,7.3,1.2,1.4,3.2,54779,66475,5.7,"Marquette, MI Micro Area",66516,Marquette,MI,"Marquette,MI",43809,259,1432,14951,9369,3799,9783,4216,42118,13999,61832,949,812,707,58,1078,160800,Michigan
310M400US29620,231274,118208,113066,88.9,2.3,3.3,1,0.9,3.6,59494,76825,5.3,"Lansing-East Lansing, MI Metro Area",481893,Lansing-East Lansing,MI,"Lansing-East Lansing,MI",310823,6581,13296,71590,79421,33468,63847,42620,290946,106467,386693,43370,1498,24578,5070,32685,163500,Michigan
310M400US40980,82116,41276,40840,93.3,0.3,2.7,0.4,1.1,2.2,48990,68782,5.5,"Saginaw, MI Metro Area",190800,Saginaw,MI,"Saginaw,MI",130976,3420,8312,44404,33222,14627,16854,10137,119244,26991,143716,36459,590,2519,2198,16303,122700,Michigan
310M400US10300,43341,22766,20575,92.1,0,3.1,0.2,1.1,3.6,55378,70326,3.9,"Adrian, MI Micro Area",98266,Adrian,MI,"Adrian,MI",68009,2003,5080,25418,14609,5923,10335,4641,60926,14976,92099,2261,525,479,192,8019,150700,Michigan
310M400US34740,74581,37773,36808,95.6,0.4,1.1,0.1,0.4,2.4,50080,65118,5.2,"Muskegon, MI Metro Area",173588,Muskegon,MI,"Muskegon,MI",119728,2034,5968,40443,33170,14568,15731,7814,111726,23545,140769,23350,1822,1270,782,10081,126800,Michigan
310M400US19820,2013112,1065991,947121,91.8,1.3,1.4,0.2,1,4.3,60513,83118,5.6,"Detroit-Warren-Dearborn, MI Metro Area",4326442,Detroit-Warren-Dearborn,MI,"Detroit-Warren-Dearborn,MI",3012431,96222,199717,794421,694995,270502,573602,382972,2716492,956574,2994876,962940,13225,198002,51046,197142,207900,Michigan
310M400US45900,71753,38097,33656,89.4,0.9,2.1,1,1.2,5.4,62207,80517,4,"Traverse City, MI Micro Area",149914,Traverse City,MI,"Traverse City,MI",110318,2172,4483,30914,24895,11148,23219,13487,103663,36706,142431,1153,1892,796,547,4039,203200,Michigan
310M400US12980,59548,30242,29306,91.2,1.5,2.6,0.3,1.5,3,47204,62362,5.7,"Battle Creek, MI Metro Area",134487,Battle Creek,MI,"Battle Creek,MI",92230,2119,6030,32301,23026,8566,13498,6690,84081,20188,109046,13948,789,3634,1013,7187,115500,Michigan
310M400US27100,66741,34137,32604,92.7,0.2,2.7,0.3,0.6,3.5,51031,66668,6.7,"Jackson, MI Metro Area",158823,Jackson,MI,"Jackson,MI",111128,2171,8354,38174,28191,10922,15362,7954,100603,23316,138207,12464,418,1421,1226,5726,145900,Michigan
310M400US35660,72785,37572,35213,92.3,0.7,2.6,0.3,0.9,3.1,51262,73729,4.7,"Niles-Benton Harbor, MI Metro Area",154141,Niles-Benton Harbor,MI,"Niles-Benton Harbor,MI",107435,3465,7759,28417,26437,9692,20502,11163,96211,31665,121712,21589,862,2842,1431,8802,165200,Michigan
310M400US22420,175411,90127,85284,92.6,2.4,1,0.2,0.6,3.3,48127,66520,7.8,"Flint, MI Metro Area",406892,Flint,MI,"Flint,MI",280501,9045,16409,89613,74449,28747,39717,22521,255047,62238,304719,80771,1523,4031,1899,14198,136500,Michigan
310M400US11460,187763,97747,90016,78.2,5.5,8.2,1.5,0.7,5.9,71860,101689,4.8,"Ann Arbor, MI Metro Area",370963,Ann Arbor,MI,"Ann Arbor,MI",232636,2271,8604,33556,40514,16451,63216,68024,221761,131240,272448,42546,555,36404,3867,17977,289300,Michigan
310M400US38220,N,N,N,N,N,N,N,N,N,37314,54443,7.2,"Pine Bluff, AR Metro Area",90306,Pine Bluff,AR,"Pine Bluff,AR",62448,2232,4791,27531,14193,3486,6781,3434,55425,10215,43430,44582,319,659,805,2697,107900,Arkansas
310M400US22220,265557,145764,119793,91.4,0.4,1.5,0.4,0.7,5.7,57911,83103,3.4,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",553795,Fayetteville-Springdale-Rogers,AR,"Fayetteville-Springdale-Rogers,AR",352902,21841,24750,101894,70098,22857,67370,44092,306311,111462,459090,13905,8459,17827,30035,91095,189300,Arkansas
310M400US26300,N,N,N,N,N,N,N,N,N,42779,63690,3.4,"Hot Springs, AR Metro Area",99154,Hot Springs,AR,"Hot Springs,AR",71492,1787,4933,24538,17688,6862,10106,5578,64772,15684,85417,7374,1004,1048,778,5811,154700,Arkansas
310M400US30780,347325,180536,166789,93.8,0.4,1.1,0.1,1.4,3.2,52102,75834,3.8,"Little Rock-North Little Rock-Conway, AR Metro Area",741357,Little Rock-North Little Rock-Conway,AR,"Little Rock-North Little Rock-Conway,AR",498206,14784,34663,145915,113697,41548,88784,58815,448759,147599,518776,174272,3417,12781,12958,39819,164200,Arkansas
310M400US42620,N,N,N,N,N,N,N,N,N,42270,62733,5.4,"Searcy, AR Micro Area",78727,Searcy,AR,"Searcy,AR",50440,3106,4083,19290,8772,3569,7371,4249,43251,11620,71855,3569,513,749,230,3464,142600,Arkansas
310M400US22900,119772,63660,56112,94.3,0.1,1.3,0.1,1.1,3,44317,62866,3.8,"Fort Smith, AR-OK Metro Area",282318,Fort Smith,AR,"Fort Smith,AR",190244,11494,20273,64503,43707,13916,23818,12533,158477,36351,211658,11111,17096,8045,16507,29073,128200,Arkansas
310M400US27860,56689,29585,27104,95,1,1,0,0.2,2.8,43927,60090,6,"Jonesboro, AR Metro Area",132532,Jonesboro,AR,"Jonesboro,AR",85632,4632,6692,32268,15434,5471,13699,7436,74308,21135,107000,18085,333,660,3274,6394,156800,Arkansas
310M400US40780,N,N,N,N,N,N,N,N,N,43886,56672,4.1,"Russellville, AR Micro Area",85535,Russellville,AR,"Russellville,AR",56350,3418,6083,21483,11765,3650,7011,2940,46849,9951,74560,2178,437,550,4873,10671,119700,Arkansas
310M400US14020,79769,41243,38526,83.2,2.5,7.3,1.8,0.5,4.7,47335,62704,5.2,"Bloomington, IN Metro Area",167762,Bloomington,IN,"Bloomington,IN",98957,1721,5254,23361,18012,8426,21648,20535,91982,42183,146145,4405,800,10446,917,5178,184700,Indiana
310M400US43780,158156,81648,76508,91.1,0.7,3.3,0.4,0.9,3.6,54715,72594,3.5,"South Bend-Mishawaka, IN-MI Metro Area",322424,South Bend-Mishawaka,IN,"South Bend-Mishawaka,IN",214476,6087,16392,64192,41735,22002,38448,25620,191997,64068,255108,39456,1907,7232,7318,26187,142000,Indiana
310M400US18020,N,N,N,N,N,N,N,N,N,62047,74914,3.6,"Columbus, IN Metro Area",82753,Columbus,IN,"Columbus,IN",56928,1976,2754,17467,10348,5438,11337,7608,52198,18945,70856,1319,0,6556,1321,5732,153200,Indiana
310M400US23060,213074,113307,99767,92.4,0.5,1.6,0.1,1.2,4.1,55491,75316,4,"Fort Wayne, IN Metro Area",437631,Fort Wayne,IN,"Fort Wayne,IN",288559,11753,19325,84180,60137,33334,51996,27834,257481,79830,350733,43570,1077,15230,9896,30200,139900,Indiana
310M400US21140,98478,55707,42771,92.6,0.1,1.5,1.1,0.9,3.7,58350,71886,4.7,"Elkhart-Goshen, IN Metro Area",205560,Elkhart-Goshen,IN,"Elkhart-Goshen,IN",130591,10056,13884,45415,24964,10109,17224,8939,106651,26163,175515,9586,690,1849,8836,33502,152300,Indiana
310M400US45460,76136,40034,36102,92.4,0.1,4.1,0.3,0.8,2.3,50256,63827,6.1,"Terre Haute, IN Metro Area",168679,Terre Haute,IN,"Terre Haute,IN",111581,2072,7798,41130,25657,10576,15150,9198,101711,24348,151295,9092,67,2149,1924,3698,110300,Indiana
310M400US31980,28353,14206,14147,82.4,0,8.9,0.1,3.7,4.9,44839,54737,6.6,"Marion, IN Micro Area",65936,Marion,IN,"Marion,IN",44188,1367,5109,16814,10008,4301,3534,3055,37712,6589,58339,4966,88,131,328,2901,86600,Indiana
310M400US39980,28994,14568,14426,89.5,0.2,4.4,0,3.9,2,44928,57827,4.9,"Richmond, IN Micro Area",65936,Richmond,IN,"Richmond,IN",45297,1924,3692,16322,10262,4705,5081,3311,39681,8392,N,N,N,N,N,2066,93600,Indiana
310M400US29200,105272,57845,47427,88.2,2.7,4.6,0.7,0.8,3,50799,68533,4.9,"Lafayette-West Lafayette, IN Metro Area",222676,Lafayette-West Lafayette,IN,"Lafayette-West Lafayette,IN",126742,2370,7992,33269,27135,10215,27397,18364,116380,45761,186524,10911,671,15628,3418,17952,151300,Indiana
310M400US34620,53483,26011,27472,88.2,1.9,4.8,0.5,1.3,3.4,41662,55830,5.7,"Muncie, IN Metro Area",114772,Muncie,IN,"Muncie,IN",70761,1898,6248,22869,15647,6391,9434,8274,62615,17708,101710,7989,110,1718,114,2942,110200,Indiana
310M400US33140,46924,24206,22718,92.7,1.6,2.3,0,0.5,2.8,51584,68665,6,"Michigan City-La Porte, IN Metro Area",110007,Michigan City-La Porte,IN,"Michigan City-La Porte,IN",77816,3024,6135,32274,14592,6759,10074,4958,68657,15032,90465,12635,551,69,2710,7524,133800,Indiana
310M400US21780,147197,75549,71648,93.9,0.9,1.7,0.1,0.9,2.4,55412,76325,5.3,"Evansville, IN-KY Metro Area",314672,Evansville,IN,"Evansville,IN",217763,5167,14890,72001,45743,23549,37759,18654,197706,56413,275678,25800,206,2873,4034,7257,149000,Indiana
310M400US26900,1006132,519359,486773,91.4,0.9,1.3,0.2,1.2,5,61022,83206,4.5,"Indianapolis-Carmel-Anderson, IN Metro Area",2048428,Indianapolis-Carmel-Anderson,IN,"Indianapolis-Carmel-Anderson,IN",1367315,45943,96643,376270,261220,108811,309149,169279,1224729,478428,1552540,318095,2948,67856,49081,139431,174900,Indiana
310M400US29020,37289,19186,18103,93.9,0.7,0.4,0.8,1.4,2.6,55868,69523,3.7,"Kokomo, IN Metro Area",82366,Kokomo,IN,"Kokomo,IN",57555,1135,5942,20242,12798,4481,8514,4443,50478,12957,72144,6281,761,1291,270,2847,122400,Indiana
310M400US47700,41424,22294,19130,92.4,0.4,1.9,0.6,0.4,4.3,55253,72722,3.2,"Warsaw, IN Micro Area",79344,Warsaw,IN,"Warsaw,IN",53158,3330,3590,18741,12065,3851,6957,4624,46238,11581,74508,425,651,1105,1774,6391,146100,Indiana
310M400US31700,223885,119379,104506,89.3,1.4,1.9,0,1,6.5,78978,102956,3.9,"Manchester-Nashua, NH Metro Area",415247,Manchester-Nashua,NH,"Manchester-Nashua,NH",293905,9541,12936,76532,54563,27010,70785,42538,271428,113323,366558,13824,622,17910,4888,29202,287000,New Hampshire
310M400US28300,39169,20216,18953,85.4,0.4,2.5,0.4,2.4,9,59186,83006,4.4,"Keene, NH Micro Area",76493,Keene,NH,"Keene,NH",53617,1218,2736,17497,10021,4916,11158,6071,49663,17229,72081,537,313,1349,110,746,196500,New Hampshire
310M400US17200,110216,54332,55884,87,0.8,4.5,0.4,0.9,6.4,61558,79804,3.5,"Claremont-Lebanon, NH-VT Micro Area",217215,Claremont-Lebanon,NH,"Claremont-Lebanon,NH",158543,3170,7868,47717,26859,14161,31817,26951,147505,58768,205094,2562,1324,3837,699,4348,225400,New Hampshire
310M400US18180,79963,42055,37908,89.3,0.3,2.5,0.3,0.7,7,75088,92823,3.9,"Concord, NH Micro Area",151132,Concord,NH,"Concord,NH",108780,2716,4111,32581,18919,12523,19907,18023,101953,37930,142580,2033,388,3026,671,3402,246300,New Hampshire
310M400US32300,N,N,N,N,N,N,N,N,N,30040,42592,5.4,"Martinsville, VA Micro Area",64947,Martinsville,VA,"Martinsville,VA",47747,4436,6621,15999,9193,4741,4708,2049,36690,6757,N,N,N,N,N,1771,88900,Virginia
310M400US40060,651003,331701,319302,89.8,1.7,1.4,0.7,1.2,5.2,67703,89609,4,"Richmond, VA Metro Area",1303621,Richmond,VA,"Richmond,VA",905700,36650,58514,227674,170843,66550,212569,132900,810536,345469,800228,385132,4012,50234,21098,85903,250100,Virginia
310M400US31340,118783,61921,56862,90.6,1.2,2.1,0,2.1,4,51143,67742,5,"Lynchburg, VA Metro Area",265405,Lynchburg,VA,"Lynchburg,VA",177399,5476,12152,56907,37453,16183,30474,18754,159771,49228,206027,44367,875,4028,1771,7440,184000,Virginia
310M400US13980,75669,40558,35111,88.6,2,3.7,0.6,1.2,3.8,50313,63616,3.7,"Blacksburg-Christiansburg-Radford, VA Metro Area",181926,Blacksburg-Christiansburg-Radford,VA,"Blacksburg-Christiansburg-Radford,VA",112449,3947,7528,29054,25167,9273,18145,19335,100974,37480,162644,7687,494,7603,1110,5721,195900,Virginia
310M400US19260,40589,19981,20608,92,2.1,1,0,1.8,3,39512,52120,6.6,"Danville, VA Micro Area",101642,Danville,VA,"Danville,VA",72884,4414,8627,26380,16147,6124,7611,3581,59843,11192,63213,31433,174,882,696,2255,127100,Virginia
310M400US49020,69147,36090,33057,90.6,1,1.7,0.3,0.4,6.1,65170,83858,2.8,"Winchester, VA-WV Metro Area",141848,Winchester,VA,"Winchester,VA",97711,5208,6754,31752,20926,7388,14393,11290,85749,25683,129609,5494,113,1887,1145,13649,252600,Virginia
310M400US44420,56519,29224,27295,92.6,1.1,1.4,0,0.5,4.4,52625,68583,3.3,"Staunton-Waynesboro, VA Metro Area",123007,Staunton-Waynesboro,VA,"Staunton-Waynesboro,VA",89836,3343,8094,34146,15748,5963,14277,8265,78399,22542,108654,10059,553,688,691,5637,214100,Virginia
310M400US40220,145781,75051,70730,87.8,1.7,2,0.3,1,7.3,55151,76224,4.5,"Roanoke, VA Metro Area",314515,Roanoke,VA,"Roanoke,VA",225733,8026,15500,70437,40489,24259,42399,24623,202207,67022,251800,41285,433,6084,1237,10695,176300,Virginia
310M400US47260,862195,462339,399856,89.7,1.4,2.8,0.4,1.2,4.4,65604,85788,5.1,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1729114,Virginia Beach-Norfolk-Newport News,VA,"Virginia Beach-Norfolk-Newport News,VA",1160626,28109,64363,286563,286993,111259,235032,148307,1068154,383339,1010106,529191,5381,70831,35166,120076,256600,Virginia
310M400US16820,111291,53597,57694,80.3,4.2,5.2,1.2,1,8.2,71052,104639,3.3,"Charlottesville, VA Metro Area",231565,Charlottesville,VA,"Charlottesville,VA",159172,4656,12085,33724,24865,7685,38028,38129,142431,76157,181088,31553,930,11277,941,11747,290500,Virginia
310M400US25500,62578,33299,29279,90.4,1.2,3.8,0.7,0.7,3.2,53046,76092,2.3,"Harrisonburg, VA Metro Area",135277,Harrisonburg,VA,"Harrisonburg,VA",81315,5558,5769,27332,12044,5913,14067,10632,69988,24699,120038,5084,0,2783,1994,17109,216400,Virginia
310M400US36020,35974,21024,14950,85.7,3.2,3.7,0.3,1,6.1,64793,87194,7.3,"Oak Harbor, WA Micro Area",84460,Oak Harbor,WA,"Oak Harbor,WA",62374,960,1883,12459,17795,7936,12274,9067,59531,21341,71787,1717,379,3551,1283,6859,380900,Washington
310M400US13380,104115,56985,47130,86.2,2.2,2.3,2,0.9,6.4,62268,77838,4.7,"Bellingham, WA Metro Area",225685,Bellingham,WA,"Bellingham,WA",149288,3011,8329,35292,34321,17781,31493,19061,137948,50554,188397,2215,6013,10285,7995,21469,363100,Washington
310M400US28420,126309,67563,58746,90.9,0.7,1.5,0.3,1.3,5.3,64908,84844,5.8,"Kennewick-Richland, WA Metro Area",296224,Kennewick-Richland,WA,"Kennewick-Richland,WA",185956,15954,12634,45996,42393,18070,30465,20444,157368,50909,232498,6306,2595,9013,31246,95375,256600,Washington
310M400US34180,43143,25311,17832,89.5,0.5,3.2,0.7,2.4,3.7,53057,66875,2.9,"Moses Lake, WA Micro Area",97331,Moses Lake,WA,"Moses Lake,WA",59642,9278,5008,15695,14694,4630,7524,2813,45356,10337,67489,1036,1189,1161,23295,41005,230000,Washington
